timestamp,source,entity,activity,resource,destination,port,protocol,anomaly_flag
2025-09-13 19:15:13.971951,IoT,device_14,file_access,cloud_bucket2,,,,0
2025-06-15 16:02:33.515133,IoT,device_3,file_access,database,,,,0
2025-05-15 20:05:19.173233,IoT,device_10,network_access,database,,,,0
2025-01-24 17:19:19.634183,IoT,device_1,network_access,server1,,,,0
2025-06-20 02:52:37.133954,IoT,device_17,cloud_download,cloud_bucket1,,,,0
2025-04-14 19:20:59.408082,IoT,device_17,cloud_download,database,,,,0
2025-09-07 20:51:21.748350,IoT,device_17,file_access,database,,,,0
2025-04-01 02:36:08.547271,IoT,device_1,cloud_download,database,,,,0
2025-01-21 10:50:18.443862,IoT,device_14,file_access,database,,,,1
2025-07-09 13:29:30.650713,IoT,device_8,cloud_download,cloud_bucket1,,,,0
2025-02-05 00:10:04.891745,IoT,device_16,network_access,cloud_bucket1,,,,0
2025-03-24 23:58:42.998042,IoT,device_19,cloud_download,cloud_bucket1,,,,0
2025-08-15 08:25:42.106807,IoT,device_11,file_access,cloud_bucket2,,,,0
2025-09-13 02:23:02.957958,IoT,device_4,cloud_download,database,,,,0
2025-06-03 00:00:54.951603,IoT,device_20,network_access,database,,,,0
2025-07-18 23:15:44.240274,IoT,device_13,network_access,cloud_bucket1,,,,0
2025-06-13 23:48:11.613823,IoT,device_18,cloud_download,server1,,,,0
2025-03-26 02:27:00.255917,IoT,device_1,file_access,cloud_bucket2,,,,0
2025-02-02 23:43:57.190370,IoT,device_2,network_access,server1,,,,0
2025-02-21 09:26:59.913723,IoT,device_6,file_access,database,,,,0
2025-05-27 05:55:40.055908,IoT,device_13,network_access,database,,,,0
2025-09-24 13:22:01.019217,IoT,device_19,cloud_download,cloud_bucket2,,,,0
2025-08-01 00:24:25.938053,IoT,device_17,file_access,cloud_bucket1,,,,0
2025-05-28 09:52:10.618021,IoT,device_7,file_access,database,,,,0
2025-02-16 17:22:27.808885,IoT,device_20,network_access,server1,,,,0
2025-09-16 04:05:42.577211,IoT,device_17,file_access,server1,,,,0
2025-08-16 00:49:46.521191,IoT,device_11,file_access,database,,,,0
2025-02-02 11:50:52.005001,IoT,device_5,network_access,cloud_bucket2,,,,0
2025-05-05 22:59:10.793475,IoT,device_19,network_access,database,,,,0
2025-09-24 18:22:05.387360,IoT,device_18,network_access,database,,,,0
2025-04-23 20:50:37.663530,IoT,device_1,network_access,cloud_bucket2,,,,0
2025-02-28 20:34:15.531596,IoT,device_8,network_access,cloud_bucket2,,,,0
2025-02-03 17:33:28.024907,IoT,device_5,network_access,cloud_bucket2,,,,0
2025-02-18 02:05:12.159606,IoT,device_13,cloud_download,cloud_bucket2,,,,0
2025-01-18 10:14:10.294401,IoT,device_10,cloud_download,database,,,,0
2025-06-24 08:59:51.171349,IoT,device_15,network_access,cloud_bucket1,,,,0
2025-08-02 22:09:42.657098,IoT,device_18,cloud_download,cloud_bucket1,,,,0
2025-05-30 15:46:44.572333,IoT,device_8,file_access,database,,,,0
2025-08-14 17:34:57.924896,IoT,device_3,file_access,server1,,,,0
2025-02-22 05:25:15.795493,IoT,device_10,network_access,database,,,,0
2025-01-16 14:37:22.224365,IoT,device_11,file_access,cloud_bucket2,,,,0
2025-02-22 20:31:43.669162,IoT,device_19,file_access,cloud_bucket2,,,,0
2025-01-25 16:50:12.780475,IoT,device_13,network_access,database,,,,0
2025-10-05 17:09:38.114079,IoT,device_5,cloud_download,cloud_bucket1,,,,0
2025-08-02 14:34:51.196125,IoT,device_4,file_access,cloud_bucket2,,,,0
2025-02-03 11:49:02.947120,IoT,device_13,cloud_download,server1,,,,0
2025-07-26 06:26:33.119074,IoT,device_7,network_access,cloud_bucket1,,,,0
2025-09-09 17:46:09.548012,IoT,device_13,cloud_download,database,,,,1
2025-04-17 08:35:13.380982,IoT,device_8,file_access,server1,,,,0
2025-03-28 09:31:11.547747,IoT,device_12,network_access,cloud_bucket1,,,,0
2025-08-15 04:41:50.021625,IoT,device_6,file_access,database,,,,0
2025-07-14 18:43:14.367648,IoT,device_11,file_access,cloud_bucket1,,,,0
2025-07-10 12:02:24.861348,IoT,device_3,network_access,cloud_bucket2,,,,0
2025-05-12 17:17:19.088590,IoT,device_19,network_access,cloud_bucket2,,,,0
2025-03-26 07:36:41.751621,IoT,device_6,cloud_download,server1,,,,0
2025-04-20 03:52:24.729935,IoT,device_4,network_access,cloud_bucket1,,,,1
2025-04-15 08:51:42.867248,IoT,device_13,cloud_download,database,,,,0
2025-06-11 11:08:20.012486,IoT,device_13,file_access,server1,,,,0
2025-01-31 04:00:19.397255,IoT,device_13,cloud_download,server1,,,,0
2025-05-07 21:35:47.991776,IoT,device_15,network_access,cloud_bucket2,,,,0
2025-10-03 07:43:20.399309,IoT,device_18,cloud_download,server1,,,,0
2025-05-01 20:42:52.941502,IoT,device_5,network_access,database,,,,0
2025-03-21 12:19:48.365675,IoT,device_6,network_access,database,,,,0
2025-08-18 21:12:27.007616,IoT,device_3,file_access,cloud_bucket2,,,,0
2025-08-11 13:02:52.259509,IoT,device_7,cloud_download,server1,,,,0
2025-07-12 12:55:50.511475,IoT,device_9,network_access,server1,,,,0
2025-04-08 06:01:35.853529,IoT,device_12,cloud_download,cloud_bucket2,,,,0
2025-10-12 23:05:47.769452,IoT,device_19,cloud_download,server1,,,,0
2025-09-03 19:51:42.718752,IoT,device_15,network_access,cloud_bucket1,,,,0
2025-08-05 03:01:15.702718,IoT,device_2,network_access,cloud_bucket1,,,,0
2025-04-12 23:14:56.635947,IoT,device_13,cloud_download,database,,,,0
2025-01-31 19:55:28.202577,IoT,device_18,file_access,cloud_bucket2,,,,1
2025-01-25 18:43:02.630077,IoT,device_4,cloud_download,server1,,,,0
2025-07-17 04:40:11.613750,IoT,device_3,cloud_download,cloud_bucket1,,,,0
2025-05-05 03:42:54.602091,IoT,device_17,network_access,cloud_bucket2,,,,0
2025-09-15 00:21:58.704142,IoT,device_4,network_access,cloud_bucket1,,,,0
2025-05-10 22:49:11.449896,IoT,device_14,cloud_download,database,,,,0
2025-03-19 08:22:17.094286,IoT,device_15,cloud_download,database,,,,0
2025-03-18 19:22:02.516177,IoT,device_4,file_access,server1,,,,1
2025-04-05 14:43:15.963685,IoT,device_8,file_access,cloud_bucket2,,,,0
2025-01-10 17:30:12.560806,IoT,device_1,cloud_download,cloud_bucket2,,,,0
2025-05-16 19:51:13.456551,IoT,device_20,file_access,database,,,,0
2025-03-06 19:30:03.696597,IoT,device_13,cloud_download,server1,,,,0
2025-04-19 04:45:28.959129,IoT,device_4,network_access,cloud_bucket2,,,,0
2025-01-27 11:03:26.039498,IoT,device_15,file_access,database,,,,0
2025-09-05 19:18:21.888528,IoT,device_19,network_access,cloud_bucket2,,,,0
2025-04-06 12:22:14.613285,IoT,device_2,cloud_download,server1,,,,0
2025-09-25 22:10:59.240344,IoT,device_18,network_access,cloud_bucket2,,,,0
2025-04-14 15:12:36.495379,IoT,device_5,file_access,server1,,,,1
2025-09-26 07:33:58.736929,IoT,device_14,cloud_download,database,,,,0
2025-07-29 17:30:38.991259,IoT,device_4,cloud_download,cloud_bucket2,,,,0
2025-08-19 02:15:05.391837,IoT,device_10,network_access,cloud_bucket1,,,,0
2025-03-04 23:12:00.536735,IoT,device_4,file_access,server1,,,,0
2025-09-25 13:08:57.775766,IoT,device_3,network_access,cloud_bucket2,,,,0
2025-07-27 05:28:43.848382,IoT,device_17,network_access,cloud_bucket1,,,,0
2025-05-30 23:37:11.438756,IoT,device_5,file_access,database,,,,0
2025-09-05 23:49:24.977508,IoT,device_14,network_access,cloud_bucket1,,,,0
2025-02-02 09:43:04.460572,IoT,device_10,network_access,server1,,,,0
2025-03-18 21:43:44.494081,IoT,device_5,file_access,cloud_bucket2,,,,1
2025-02-08 00:40:16.609414,IoT,device_14,file_access,cloud_bucket1,,,,0
2025-04-11 07:07:23.434810,IoT,device_9,file_access,cloud_bucket2,,,,0
2025-05-07 11:33:50.613488,IoT,device_5,network_access,database,,,,0
2025-03-07 13:09:46.188679,IoT,device_19,network_access,server1,,,,0
2025-06-17 18:17:05.828570,IoT,device_6,network_access,database,,,,0
2025-08-16 08:31:23.983758,IoT,device_10,cloud_download,database,,,,0
2025-03-15 08:59:51.387055,IoT,device_1,network_access,cloud_bucket1,,,,0
2025-08-22 16:41:34.907637,IoT,device_15,cloud_download,database,,,,0
2025-07-01 09:07:09.441824,IoT,device_7,cloud_download,cloud_bucket2,,,,0
2025-08-09 11:13:46.514601,IoT,device_2,file_access,database,,,,0
2025-02-17 15:01:19.338056,IoT,device_7,network_access,server1,,,,0
2025-02-01 18:10:12.346933,IoT,device_19,network_access,cloud_bucket2,,,,0
2025-03-20 09:46:09.700367,IoT,device_14,network_access,cloud_bucket1,,,,0
2025-02-26 20:39:34.825505,IoT,device_16,network_access,cloud_bucket2,,,,0
2025-06-30 13:49:23.897734,IoT,device_2,network_access,database,,,,0
2025-06-29 03:19:21.823336,IoT,device_17,network_access,server1,,,,1
2025-07-24 22:07:00.549505,IoT,device_7,cloud_download,database,,,,0
2025-04-09 09:35:14.075231,IoT,device_3,cloud_download,database,,,,0
2025-06-01 15:50:50.649205,IoT,device_10,network_access,cloud_bucket2,,,,0
2025-02-22 00:54:34.512687,IoT,device_18,network_access,database,,,,0
2025-08-30 02:02:31.640341,IoT,device_3,network_access,cloud_bucket2,,,,0
