timestamp,source,entity,activity,resource,destination,port,protocol,anomaly_flag
2025-05-29 13:58:43.225856,IoT,device_4,file_access,1,Unknown,Unknown,3,0
2025-02-21 12:35:13.534987,IoT,device_14,cloud_download,3,Unknown,Unknown,3,0
2025-07-21 15:56:29.743748,IoT,device_19,cloud_download,2,Unknown,Unknown,3,0
2025-02-26 08:59:54.901659,IoT,device_16,cloud_download,3,Unknown,Unknown,3,0
2025-07-25 20:07:15.548186,IoT,device_20,cloud_download,2,Unknown,Unknown,3,0
2025-03-13 10:46:42.135718,IoT,device_20,cloud_download,7,Unknown,Unknown,3,0
2025-09-01 12:40:42.303060,IoT,device_10,network_access,7,Unknown,Unknown,3,0
2025-02-13 11:17:04.608981,IoT,device_7,cloud_download,2,Unknown,Unknown,3,0
2025-03-20 21:48:22.427918,IoT,device_6,cloud_download,2,Unknown,Unknown,3,0
2025-03-27 19:32:47.108320,IoT,device_13,file_access,1,Unknown,Unknown,3,0
2025-01-18 01:15:27.191804,IoT,device_20,cloud_download,1,Unknown,Unknown,3,0
2025-05-10 21:25:23.166975,IoT,device_15,cloud_download,2,Unknown,Unknown,3,0
2025-01-29 02:55:08.817008,IoT,device_2,file_access,7,Unknown,Unknown,3,0
2025-07-06 17:16:42.123524,IoT,device_12,network_access,1,Unknown,Unknown,3,0
2025-03-09 18:10:17.112992,IoT,device_9,network_access,1,Unknown,Unknown,3,0
2025-01-20 22:48:54.038365,IoT,device_7,file_access,1,Unknown,Unknown,3,0
2025-07-03 16:30:07.652778,IoT,device_9,cloud_download,3,Unknown,Unknown,3,1
2025-07-14 21:42:31.858512,IoT,device_1,cloud_download,2,Unknown,Unknown,3,0
2025-02-21 19:04:41.378977,IoT,device_8,file_access,1,Unknown,Unknown,3,0
2025-03-30 17:45:05.064138,IoT,device_10,file_access,2,Unknown,Unknown,3,0
2025-09-23 15:36:07.589213,IoT,device_13,network_access,3,Unknown,Unknown,3,0
2025-10-08 15:06:54.589450,IoT,device_12,cloud_download,3,Unknown,Unknown,3,0
2025-06-23 21:00:03.939456,IoT,device_14,file_access,1,Unknown,Unknown,3,0
2025-05-24 05:19:57.665453,IoT,device_14,file_access,3,Unknown,Unknown,3,0
2025-05-06 13:32:41.282860,IoT,device_9,network_access,3,Unknown,Unknown,3,0
2025-03-30 19:38:56.549923,IoT,device_19,network_access,7,Unknown,Unknown,3,0
2025-08-16 04:44:05.170908,IoT,device_8,file_access,2,Unknown,Unknown,3,0
2025-05-07 06:51:59.592509,IoT,device_11,file_access,2,Unknown,Unknown,3,0
2025-01-12 14:04:04.152736,IoT,device_5,cloud_download,3,Unknown,Unknown,3,0
2025-06-20 04:06:36.516653,IoT,device_20,cloud_download,3,Unknown,Unknown,3,0
2025-05-06 09:00:59.595067,IoT,device_10,file_access,3,Unknown,Unknown,3,0
2025-04-10 21:31:18.161263,IoT,device_12,network_access,3,Unknown,Unknown,3,0
2025-05-30 11:59:18.434674,IoT,device_20,network_access,7,Unknown,Unknown,3,0
2025-04-25 01:19:57.911482,IoT,device_17,network_access,2,Unknown,Unknown,3,0
2025-02-03 12:14:06.376919,IoT,device_6,cloud_download,7,Unknown,Unknown,3,0
2025-01-11 07:35:53.621345,IoT,device_8,network_access,7,Unknown,Unknown,3,0
2025-08-16 11:54:40.511078,IoT,device_12,network_access,3,Unknown,Unknown,3,0
2025-02-28 02:15:19.645952,IoT,device_15,file_access,7,Unknown,Unknown,3,0
2025-08-18 16:19:57.759140,IoT,device_5,cloud_download,3,Unknown,Unknown,3,0
2025-06-10 02:45:46.824698,IoT,device_15,network_access,3,Unknown,Unknown,3,0
2025-07-20 09:14:53.416466,IoT,device_1,cloud_download,3,Unknown,Unknown,3,0
2025-09-29 21:49:03.932481,IoT,device_16,cloud_download,1,Unknown,Unknown,3,0
2025-07-03 09:50:19.828975,IoT,device_18,network_access,1,Unknown,Unknown,3,0
2025-06-10 02:59:05.239600,IoT,device_14,cloud_download,1,Unknown,Unknown,3,0
2025-06-20 17:30:03.491437,IoT,device_20,network_access,3,Unknown,Unknown,3,0
2025-03-05 19:38:41.409321,IoT,device_13,cloud_download,1,Unknown,Unknown,3,0
2025-07-10 11:40:09.752255,IoT,device_16,file_access,7,Unknown,Unknown,3,1
2025-03-08 03:17:16.564419,IoT,device_18,cloud_download,2,Unknown,Unknown,3,0
2025-05-30 13:10:12.643331,IoT,device_14,network_access,3,Unknown,Unknown,3,0
2025-03-04 03:58:40.057454,IoT,device_19,cloud_download,1,Unknown,Unknown,3,1
2025-08-01 06:01:39.576050,IoT,device_7,file_access,3,Unknown,Unknown,3,0
2025-04-13 08:21:24.501645,IoT,device_1,cloud_download,3,Unknown,Unknown,3,0
2025-03-28 01:57:36.993231,IoT,device_6,cloud_download,1,Unknown,Unknown,3,0
2025-04-21 17:06:56.097982,IoT,device_7,cloud_download,3,Unknown,Unknown,3,0
2025-03-19 04:15:11.216916,IoT,device_2,file_access,1,Unknown,Unknown,3,0
2025-05-13 13:26:27.266275,IoT,device_4,cloud_download,7,Unknown,Unknown,3,0
2025-04-03 19:23:33.260681,IoT,device_13,file_access,1,Unknown,Unknown,3,0
2025-08-27 17:44:41.294979,IoT,device_10,file_access,1,Unknown,Unknown,3,0
2025-07-15 11:54:04.921796,IoT,device_20,file_access,1,Unknown,Unknown,3,0
2025-05-24 03:51:03.524057,IoT,device_12,file_access,2,Unknown,Unknown,3,0
2025-04-23 04:46:06.273797,IoT,device_12,network_access,1,Unknown,Unknown,3,0
2025-01-01 16:49:25.565478,IoT,device_18,cloud_download,2,Unknown,Unknown,3,0
2025-02-02 23:01:26.569354,IoT,device_19,cloud_download,7,Unknown,Unknown,3,0
2025-04-25 05:00:55.487999,IoT,device_18,cloud_download,1,Unknown,Unknown,3,0
2025-09-23 03:37:04.955759,IoT,device_20,network_access,7,Unknown,Unknown,3,0
2025-06-27 22:42:49.770169,IoT,device_1,network_access,3,Unknown,Unknown,3,0
2025-09-16 13:14:40.979094,IoT,device_18,cloud_download,7,Unknown,Unknown,3,0
2025-01-06 14:12:04.216590,IoT,device_18,network_access,7,Unknown,Unknown,3,0
2025-09-07 01:36:44.898078,IoT,device_9,file_access,3,Unknown,Unknown,3,0
2025-09-20 09:07:28.440196,IoT,device_17,cloud_download,1,Unknown,Unknown,3,0
2025-01-04 02:55:37.851864,IoT,device_13,cloud_download,2,Unknown,Unknown,3,0
2025-02-22 12:09:10.361416,IoT,device_12,network_access,3,Unknown,Unknown,3,0
2025-07-11 05:42:19.708410,IoT,device_11,network_access,2,Unknown,Unknown,3,0
2025-10-02 05:42:44.827133,IoT,device_4,network_access,3,Unknown,Unknown,3,0
2025-01-13 10:45:22.911423,IoT,device_4,file_access,2,Unknown,Unknown,3,0
2025-04-21 23:23:59.376479,IoT,device_6,cloud_download,2,Unknown,Unknown,3,0
2025-07-08 09:34:44.865998,IoT,device_15,cloud_download,2,Unknown,Unknown,3,0
2025-08-18 20:00:29.623111,IoT,device_8,cloud_download,7,Unknown,Unknown,3,0
2025-08-29 13:55:55.264568,IoT,device_3,file_access,7,Unknown,Unknown,3,0
2025-09-27 15:28:20.685561,IoT,device_11,cloud_download,1,Unknown,Unknown,3,0
2025-05-05 00:05:43.981085,IoT,device_19,network_access,2,Unknown,Unknown,3,0
2025-10-02 01:47:24.346996,IoT,device_10,cloud_download,3,Unknown,Unknown,3,0
2025-03-10 18:16:26.463735,IoT,device_10,network_access,7,Unknown,Unknown,3,0
2025-07-22 21:53:51.136108,IoT,device_2,network_access,2,Unknown,Unknown,3,0
2025-08-31 08:20:30.225766,IoT,device_1,file_access,3,Unknown,Unknown,3,0
2025-03-08 03:33:00.153943,IoT,device_17,network_access,2,Unknown,Unknown,3,0
2025-08-04 03:51:02.378420,IoT,device_2,file_access,3,Unknown,Unknown,3,0
2025-06-17 01:34:17.013651,IoT,device_16,file_access,1,Unknown,Unknown,3,0
2025-01-05 09:05:13.882461,IoT,device_4,file_access,2,Unknown,Unknown,3,0
2025-03-31 21:09:15.715653,IoT,device_9,file_access,1,Unknown,Unknown,3,0
2025-05-03 20:42:55.228568,IoT,device_2,file_access,2,Unknown,Unknown,3,0
2025-02-26 19:42:27.166084,IoT,device_1,network_access,3,Unknown,Unknown,3,0
2025-04-18 19:44:57.599878,IoT,device_7,network_access,2,Unknown,Unknown,3,0
2025-08-20 22:15:41.211981,IoT,device_5,file_access,3,Unknown,Unknown,3,0
2025-06-29 10:48:39.711945,IoT,device_8,network_access,7,Unknown,Unknown,3,0
2025-01-13 17:37:36.977418,IoT,device_1,cloud_download,1,Unknown,Unknown,3,1
2025-09-01 02:38:11.075522,IoT,device_14,cloud_download,2,Unknown,Unknown,3,0
2025-06-15 23:17:04.343701,IoT,device_10,file_access,7,Unknown,Unknown,3,0
2025-10-12 02:34:49.594166,IoT,device_1,network_access,3,Unknown,Unknown,3,0
2025-03-11 10:39:48.816713,IoT,device_4,file_access,7,Unknown,Unknown,3,0
2025-05-29 10:32:08.798303,IoT,device_13,network_access,1,Unknown,Unknown,3,0
2025-03-13 07:52:29.641892,IoT,device_18,file_access,7,Unknown,Unknown,3,0
2025-10-04 01:03:47.840171,IoT,device_14,cloud_download,1,Unknown,Unknown,3,0
2025-06-17 16:55:16.189477,IoT,device_6,network_access,1,Unknown,Unknown,3,0
2025-05-07 07:36:01.358466,IoT,device_7,network_access,1,Unknown,Unknown,3,0
2025-09-01 19:51:12.836394,IoT,device_9,cloud_download,1,Unknown,Unknown,3,0
2025-05-09 05:00:37.894714,IoT,device_15,file_access,1,Unknown,Unknown,3,0
2025-03-19 22:27:23.833364,IoT,device_12,file_access,2,Unknown,Unknown,3,0
2025-09-23 16:47:14.142893,IoT,device_18,file_access,3,Unknown,Unknown,3,0
2025-08-14 16:23:39.439416,IoT,device_9,cloud_download,7,Unknown,Unknown,3,0
2025-03-30 09:41:15.746222,IoT,device_5,cloud_download,2,Unknown,Unknown,3,1
2025-02-04 12:52:59.733141,IoT,device_15,file_access,7,Unknown,Unknown,3,0
2025-06-16 04:32:05.993194,IoT,device_17,cloud_download,3,Unknown,Unknown,3,0
2025-08-26 07:09:24.243423,IoT,device_4,cloud_download,3,Unknown,Unknown,3,1
2025-02-27 07:59:21.837557,IoT,device_6,file_access,3,Unknown,Unknown,3,0
2025-05-11 23:07:55.879418,IoT,device_1,cloud_download,3,Unknown,Unknown,3,0
2025-07-25 07:28:18.534690,IoT,device_20,network_access,1,Unknown,Unknown,3,0
2025-06-15 08:20:28.823868,IoT,device_13,file_access,3,Unknown,Unknown,3,0
2025-08-16 06:16:53.358265,IoT,device_8,network_access,1,Unknown,Unknown,3,0
2025-03-29 13:58:36.784090,IoT,device_1,cloud_download,1,Unknown,Unknown,3,0
2025-08-10 02:51:12.193909,IoT,device_5,network_access,7,Unknown,Unknown,3,0
2025-09-18 19:41:25.401741,IoT,device_6,cloud_download,3,Unknown,Unknown,3,0
2025-08-27 01:35:33.312492,IoT,device_5,cloud_download,1,Unknown,Unknown,3,0
2025-10-10 07:34:34.344721,IoT,device_15,network_access,2,Unknown,Unknown,3,0
2025-03-17 17:34:30.915802,IoT,device_10,network_access,3,Unknown,Unknown,3,0
2025-09-26 08:49:11.115828,IoT,device_2,cloud_download,7,Unknown,Unknown,3,0
2025-06-22 17:56:44.663947,IoT,device_3,cloud_download,1,Unknown,Unknown,3,0
2025-05-07 10:45:33.892285,IoT,device_13,file_access,1,Unknown,Unknown,3,0
2025-03-31 11:39:59.492832,IoT,device_1,file_access,2,Unknown,Unknown,3,0
2025-01-13 02:53:17.581974,IoT,device_1,network_access,1,Unknown,Unknown,3,0
2025-02-16 06:33:37.702379,IoT,device_18,cloud_download,1,Unknown,Unknown,3,0
2025-07-24 04:17:43.660159,IoT,device_7,network_access,1,Unknown,Unknown,3,0
2025-09-13 19:15:13.971951,IoT,device_14,file_access,2,Unknown,Unknown,3,0
2025-06-15 16:02:33.515133,IoT,device_3,file_access,3,Unknown,Unknown,3,0
2025-05-15 20:05:19.173233,IoT,device_10,network_access,3,Unknown,Unknown,3,0
2025-01-24 17:19:19.634183,IoT,device_1,network_access,7,Unknown,Unknown,3,0
2025-06-20 02:52:37.133954,IoT,device_17,cloud_download,1,Unknown,Unknown,3,0
2025-04-14 19:20:59.408082,IoT,device_17,cloud_download,3,Unknown,Unknown,3,0
2025-09-07 20:51:21.748350,IoT,device_17,file_access,3,Unknown,Unknown,3,0
2025-04-01 02:36:08.547271,IoT,device_1,cloud_download,3,Unknown,Unknown,3,0
2025-01-21 10:50:18.443862,IoT,device_14,file_access,3,Unknown,Unknown,3,1
2025-07-09 13:29:30.650713,IoT,device_8,cloud_download,1,Unknown,Unknown,3,0
2025-02-05 00:10:04.891745,IoT,device_16,network_access,1,Unknown,Unknown,3,0
2025-03-24 23:58:42.998042,IoT,device_19,cloud_download,1,Unknown,Unknown,3,0
2025-08-15 08:25:42.106807,IoT,device_11,file_access,2,Unknown,Unknown,3,0
2025-09-13 02:23:02.957958,IoT,device_4,cloud_download,3,Unknown,Unknown,3,0
2025-06-03 00:00:54.951603,IoT,device_20,network_access,3,Unknown,Unknown,3,0
2025-07-18 23:15:44.240274,IoT,device_13,network_access,1,Unknown,Unknown,3,0
2025-06-13 23:48:11.613823,IoT,device_18,cloud_download,7,Unknown,Unknown,3,0
2025-03-26 02:27:00.255917,IoT,device_1,file_access,2,Unknown,Unknown,3,0
2025-02-02 23:43:57.190370,IoT,device_2,network_access,7,Unknown,Unknown,3,0
2025-02-21 09:26:59.913723,IoT,device_6,file_access,3,Unknown,Unknown,3,0
2025-05-27 05:55:40.055908,IoT,device_13,network_access,3,Unknown,Unknown,3,0
2025-09-24 13:22:01.019217,IoT,device_19,cloud_download,2,Unknown,Unknown,3,0
2025-08-01 00:24:25.938053,IoT,device_17,file_access,1,Unknown,Unknown,3,0
2025-05-28 09:52:10.618021,IoT,device_7,file_access,3,Unknown,Unknown,3,0
2025-02-16 17:22:27.808885,IoT,device_20,network_access,7,Unknown,Unknown,3,0
2025-09-16 04:05:42.577211,IoT,device_17,file_access,7,Unknown,Unknown,3,0
2025-08-16 00:49:46.521191,IoT,device_11,file_access,3,Unknown,Unknown,3,0
2025-02-02 11:50:52.005001,IoT,device_5,network_access,2,Unknown,Unknown,3,0
2025-05-05 22:59:10.793475,IoT,device_19,network_access,3,Unknown,Unknown,3,0
2025-09-24 18:22:05.387360,IoT,device_18,network_access,3,Unknown,Unknown,3,0
2025-04-23 20:50:37.663530,IoT,device_1,network_access,2,Unknown,Unknown,3,0
2025-02-28 20:34:15.531596,IoT,device_8,network_access,2,Unknown,Unknown,3,0
2025-02-03 17:33:28.024907,IoT,device_5,network_access,2,Unknown,Unknown,3,0
2025-02-18 02:05:12.159606,IoT,device_13,cloud_download,2,Unknown,Unknown,3,0
2025-01-18 10:14:10.294401,IoT,device_10,cloud_download,3,Unknown,Unknown,3,0
2025-06-24 08:59:51.171349,IoT,device_15,network_access,1,Unknown,Unknown,3,0
2025-08-02 22:09:42.657098,IoT,device_18,cloud_download,1,Unknown,Unknown,3,0
2025-05-30 15:46:44.572333,IoT,device_8,file_access,3,Unknown,Unknown,3,0
2025-08-14 17:34:57.924896,IoT,device_3,file_access,7,Unknown,Unknown,3,0
2025-02-22 05:25:15.795493,IoT,device_10,network_access,3,Unknown,Unknown,3,0
2025-01-16 14:37:22.224365,IoT,device_11,file_access,2,Unknown,Unknown,3,0
2025-02-22 20:31:43.669162,IoT,device_19,file_access,2,Unknown,Unknown,3,0
2025-01-25 16:50:12.780475,IoT,device_13,network_access,3,Unknown,Unknown,3,0
2025-10-05 17:09:38.114079,IoT,device_5,cloud_download,1,Unknown,Unknown,3,0
2025-08-02 14:34:51.196125,IoT,device_4,file_access,2,Unknown,Unknown,3,0
2025-02-03 11:49:02.947120,IoT,device_13,cloud_download,7,Unknown,Unknown,3,0
2025-07-26 06:26:33.119074,IoT,device_7,network_access,1,Unknown,Unknown,3,0
2025-09-09 17:46:09.548012,IoT,device_13,cloud_download,3,Unknown,Unknown,3,1
2025-04-17 08:35:13.380982,IoT,device_8,file_access,7,Unknown,Unknown,3,0
2025-03-28 09:31:11.547747,IoT,device_12,network_access,1,Unknown,Unknown,3,0
2025-08-15 04:41:50.021625,IoT,device_6,file_access,3,Unknown,Unknown,3,0
2025-07-14 18:43:14.367648,IoT,device_11,file_access,1,Unknown,Unknown,3,0
2025-07-10 12:02:24.861348,IoT,device_3,network_access,2,Unknown,Unknown,3,0
2025-05-12 17:17:19.088590,IoT,device_19,network_access,2,Unknown,Unknown,3,0
2025-03-26 07:36:41.751621,IoT,device_6,cloud_download,7,Unknown,Unknown,3,0
2025-04-20 03:52:24.729935,IoT,device_4,network_access,1,Unknown,Unknown,3,1
2025-04-15 08:51:42.867248,IoT,device_13,cloud_download,3,Unknown,Unknown,3,0
2025-06-11 11:08:20.012486,IoT,device_13,file_access,7,Unknown,Unknown,3,0
2025-01-31 04:00:19.397255,IoT,device_13,cloud_download,7,Unknown,Unknown,3,0
2025-05-07 21:35:47.991776,IoT,device_15,network_access,2,Unknown,Unknown,3,0
2025-10-03 07:43:20.399309,IoT,device_18,cloud_download,7,Unknown,Unknown,3,0
2025-05-01 20:42:52.941502,IoT,device_5,network_access,3,Unknown,Unknown,3,0
2025-03-21 12:19:48.365675,IoT,device_6,network_access,3,Unknown,Unknown,3,0
2025-08-18 21:12:27.007616,IoT,device_3,file_access,2,Unknown,Unknown,3,0
2025-08-11 13:02:52.259509,IoT,device_7,cloud_download,7,Unknown,Unknown,3,0
2025-07-12 12:55:50.511475,IoT,device_9,network_access,7,Unknown,Unknown,3,0
2025-04-08 06:01:35.853529,IoT,device_12,cloud_download,2,Unknown,Unknown,3,0
2025-10-12 23:05:47.769452,IoT,device_19,cloud_download,7,Unknown,Unknown,3,0
2025-09-03 19:51:42.718752,IoT,device_15,network_access,1,Unknown,Unknown,3,0
2025-08-05 03:01:15.702718,IoT,device_2,network_access,1,Unknown,Unknown,3,0
2025-04-12 23:14:56.635947,IoT,device_13,cloud_download,3,Unknown,Unknown,3,0
2025-01-31 19:55:28.202577,IoT,device_18,file_access,2,Unknown,Unknown,3,1
2025-01-25 18:43:02.630077,IoT,device_4,cloud_download,7,Unknown,Unknown,3,0
2025-07-17 04:40:11.613750,IoT,device_3,cloud_download,1,Unknown,Unknown,3,0
2025-05-05 03:42:54.602091,IoT,device_17,network_access,2,Unknown,Unknown,3,0
2025-09-15 00:21:58.704142,IoT,device_4,network_access,1,Unknown,Unknown,3,0
2025-05-10 22:49:11.449896,IoT,device_14,cloud_download,3,Unknown,Unknown,3,0
2025-03-19 08:22:17.094286,IoT,device_15,cloud_download,3,Unknown,Unknown,3,0
